"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"6226|ENSG00000103037.11_2|SETD6|chr16|+|58551923|58552135|58552084|58552135|58550711|58550832"	"ENSG00000103037.11_2"	"SETD6"	"chr16"	"+"	"58551923"	"58552135"	"58552084"	"58552135"	"58550711"	"58550832"	"9.43181615681912e-16"	"2.48184221899435e-15"
"11324|ENSG00000006712.14_3|PAF1|chr19|-|39880119|39880401|39880119|39880186|39880708|39880801"	"ENSG00000006712.14_3"	"PAF1"	"chr19"	"-"	"39880119"	"39880401"	"39880119"	"39880186"	"39880708"	"39880801"	"1.21698144900424e-15"	"3.19884756682108e-15"
"9697|ENSG00000137941.16_3|TTLL7|chr1|-|84372011|84372206|84372011|84372146|84373138|84373344"	"ENSG00000137941.16_3"	"TTLL7"	"chr1"	"-"	"84372011"	"84372206"	"84372011"	"84372146"	"84373138"	"84373344"	"1.40259024740183e-15"	"3.6827450508911e-15"
"1421|ENSG00000099622.13_3|CIRBP|chr19|+|1271138|1271466|1271327|1271466|1270865|1271035"	"ENSG00000099622.13_3"	"CIRBP"	"chr19"	"+"	"1271138"	"1271466"	"1271327"	"1271466"	"1270865"	"1271035"	"1.47080959489057e-15"	"3.8577053383229e-15"
"816|ENSG00000235194.8_3|PPP1R3E|chr14|-|23769315|23769534|23769315|23769348|23769966|23770073"	"ENSG00000235194.8_3"	"PPP1R3E"	"chr14"	"-"	"23769315"	"23769534"	"23769315"	"23769348"	"23769966"	"23770073"	"1.49429120780291e-15"	"3.91507513432969e-15"
"15|ENSG00000205593.11_3|DENND6B|chr22|-|50754994|50755141|50754994|50755055|50755721|50755802"	"ENSG00000205593.11_3"	"DENND6B"	"chr22"	"-"	"50754994"	"50755141"	"50754994"	"50755055"	"50755721"	"50755802"	"1.53686169617148e-15"	"4.02228104137783e-15"
"1146|ENSG00000126088.13_3|UROD|chr1|+|45479246|45479463|45479265|45479463|45478807|45479026"	"ENSG00000126088.13_3"	"UROD"	"chr1"	"+"	"45479246"	"45479463"	"45479265"	"45479463"	"45478807"	"45479026"	"1.78333028651076e-15"	"4.6623264418552e-15"
"13012|ENSG00000087157.18_2|PGS1|chr17|+|76410959|76411108|76411032|76411108|76399648|76400170"	"ENSG00000087157.18_2"	"PGS1"	"chr17"	"+"	"76410959"	"76411108"	"76411032"	"76411108"	"76399648"	"76400170"	"2.10725098103585e-15"	"5.50327133888547e-15"
"10747|ENSG00000161513.11_2|FDXR|chr17|-|72862905|72863127|72862905|72862998|72868160|72868258"	"ENSG00000161513.11_2"	"FDXR"	"chr17"	"-"	"72862905"	"72863127"	"72862905"	"72862998"	"72868160"	"72868258"	"2.18957560597791e-15"	"5.71214043403026e-15"
"9237|ENSG00000106123.11_2|EPHB6|chr7|+|142559757|142559891|142559774|142559891|142558809|142558944"	"ENSG00000106123.11_2"	"EPHB6"	"chr7"	"+"	"142559757"	"142559891"	"142559774"	"142559891"	"142558809"	"142558944"	"2.49732398074213e-15"	"6.50801559863634e-15"
"9021|ENSG00000135164.18_3|DMTF1|chr7|+|86811332|86811653|86811371|86811653|86810624|86810657"	"ENSG00000135164.18_3"	"DMTF1"	"chr7"	"+"	"86811332"	"86811653"	"86811371"	"86811653"	"86810624"	"86810657"	"2.67043511363775e-15"	"6.95169953646447e-15"
"4365|ENSG00000009830.11_3|POMT2|chr14|-|77745071|77745304|77745071|77745212|77746165|77746271"	"ENSG00000009830.11_3"	"POMT2"	"chr14"	"-"	"77745071"	"77745304"	"77745071"	"77745212"	"77746165"	"77746271"	"2.74712346386072e-15"	"7.14369499042414e-15"
"6732|ENSG00000023330.14_2|ALAS1|chr3|+|52233225|52233456|52233236|52233456|52232687|52232864"	"ENSG00000023330.14_2"	"ALAS1"	"chr3"	"+"	"52233225"	"52233456"	"52233236"	"52233456"	"52232687"	"52232864"	"2.76682766135588e-15"	"7.18725563259361e-15"
"3708|ENSG00000168883.19_3|USP39|chr2|+|85850748|85850905|85850768|85850905|85848607|85848702"	"ENSG00000168883.19_3"	"USP39"	"chr2"	"+"	"85850748"	"85850905"	"85850768"	"85850905"	"85848607"	"85848702"	"3.04030835652511e-15"	"7.88924364582315e-15"
"9440|ENSG00000124279.11_3|FASTKD3|chr5|-|7861695|7861886|7861695|7861765|7862935|7863110"	"ENSG00000124279.11_3"	"FASTKD3"	"chr5"	"-"	"7861695"	"7861886"	"7861695"	"7861765"	"7862935"	"7863110"	"3.10971133316062e-15"	"8.06074268893818e-15"
"11617|ENSG00000006744.18_3|ELAC2|chr17|-|12908305|12908427|12908305|12908418|12909069|12909142"	"ENSG00000006744.18_3"	"ELAC2"	"chr17"	"-"	"12908305"	"12908427"	"12908305"	"12908418"	"12909069"	"12909142"	"3.36660944841339e-15"	"8.71736957174276e-15"
"5945|ENSG00000109113.18_3|RAB34|chr17|-|27042212|27042294|27042212|27042232|27042473|27042525"	"ENSG00000109113.18_3"	"RAB34"	"chr17"	"-"	"27042212"	"27042294"	"27042212"	"27042232"	"27042473"	"27042525"	"3.47374884598115e-15"	"8.9852334655878e-15"
"9510|ENSG00000140995.16_3|DEF8|chr16|+|90015824|90016046|90015972|90016046|90015182|90015222"	"ENSG00000140995.16_3"	"DEF8"	"chr16"	"+"	"90015824"	"90016046"	"90015972"	"90016046"	"90015182"	"90015222"	"3.78825512402776e-15"	"9.78833648819912e-15"
"9508|ENSG00000025434.18_3|NR1H3|chr11|+|47283097|47283569|47283469|47283569|47282791|47283000"	"ENSG00000025434.18_3"	"NR1H3"	"chr11"	"+"	"47283097"	"47283569"	"47283469"	"47283569"	"47282791"	"47283000"	"4.63504891192011e-15"	"1.19636363219656e-14"
"6442|ENSG00000091972.18_3|CD200|chr3|+|112066404|112066677|112066409|112066677|112063808|112064135"	"ENSG00000091972.18_3"	"CD200"	"chr3"	"+"	"112066404"	"112066677"	"112066409"	"112066677"	"112063808"	"112064135"	"4.769112043779e-15"	"1.22966299942353e-14"
"1876|ENSG00000167614.13_3|TTYH1|chr19|+|54947267|54947351|54947270|54947351|54946721|54946864"	"ENSG00000167614.13_3"	"TTYH1"	"chr19"	"+"	"54947267"	"54947351"	"54947270"	"54947351"	"54946721"	"54946864"	"4.85557753671032e-15"	"1.25063235178338e-14"
"11525|ENSG00000213983.11_3|AP1G2|chr14|-|24033254|24033430|24033254|24033368|24033541|24033597"	"ENSG00000213983.11_3"	"AP1G2"	"chr14"	"-"	"24033254"	"24033430"	"24033254"	"24033368"	"24033541"	"24033597"	"4.96211050558987e-15"	"1.27672061000061e-14"
"10128|ENSG00000004139.13_3|SARM1|chr17|+|26715368|26715558|26715378|26715558|26715192|26715295"	"ENSG00000004139.13_3"	"SARM1"	"chr17"	"+"	"26715368"	"26715558"	"26715378"	"26715558"	"26715192"	"26715295"	"5.3011512102806e-15"	"1.36251341560961e-14"
"7926|ENSG00000183506.17_2|PI4KAP2|chr22|-|21830290|21831053|21830290|21830449|21832078|21832204"	"ENSG00000183506.17_2"	"PI4KAP2"	"chr22"	"-"	"21830290"	"21831053"	"21830290"	"21830449"	"21832078"	"21832204"	"6.46727257090652e-15"	"1.66047905459773e-14"
"5341|ENSG00000103472.9_2|RRN3P2|chr16|+|29108452|29108637|29108513|29108637|29107451|29107582"	"ENSG00000103472.9_2"	"RRN3P2"	"chr16"	"+"	"29108452"	"29108637"	"29108513"	"29108637"	"29107451"	"29107582"	"6.9845516581811e-15"	"1.79140134204561e-14"
"1559|ENSG00000131269.15_2|ABCB7|chrX|-|74291343|74291539|74291343|74291518|74293523|74293611"	"ENSG00000131269.15_2"	"ABCB7"	"chrX"	"-"	"74291343"	"74291539"	"74291343"	"74291518"	"74293523"	"74293611"	"7.45624910108574e-15"	"1.91036950653081e-14"
"6121|ENSG00000171307.18_2|ZDHHC16|chr10|+|99215395|99215540|99215470|99215540|99214470|99214556"	"ENSG00000171307.18_2"	"ZDHHC16"	"chr10"	"+"	"99215395"	"99215540"	"99215470"	"99215540"	"99214470"	"99214556"	"9.0034266929519e-15"	"2.3043470631593e-14"
"6015|ENSG00000090006.17_2|LTBP4|chr19|+|41122794|41123093|41123005|41123093|41120081|41120352"	"ENSG00000090006.17_2"	"LTBP4"	"chr19"	"+"	"41122794"	"41123093"	"41123005"	"41123093"	"41120081"	"41120352"	"9.024389446402e-15"	"2.30728612526707e-14"
"10676|ENSG00000102904.14_3|TSNAXIP1|chr16|+|67859569|67859979|67859819|67859979|67859039|67859175"	"ENSG00000102904.14_3"	"TSNAXIP1"	"chr16"	"+"	"67859569"	"67859979"	"67859819"	"67859979"	"67859039"	"67859175"	"9.86955970417726e-15"	"2.52072490241002e-14"
"10352|ENSG00000159069.13_3|FBXW5|chr9|-|139837220|139837425|139837220|139837395|139837800|139837958"	"ENSG00000159069.13_3"	"FBXW5"	"chr9"	"-"	"139837220"	"139837425"	"139837220"	"139837395"	"139837800"	"139837958"	"1.01742881108675e-14"	"2.59582990166158e-14"
"10523|ENSG00000100461.17_3|RBM23|chr14|-|23371395|23373399|23371395|23371591|23373469|23373535"	"ENSG00000100461.17_3"	"RBM23"	"chr14"	"-"	"23371395"	"23373399"	"23371395"	"23371591"	"23373469"	"23373535"	"1.04115699682065e-14"	"2.65358757095441e-14"
"6075|ENSG00000103365.15_3|GGA2|chr16|-|23504680|23504908|23504680|23504779|23505623|23505699"	"ENSG00000103365.15_3"	"GGA2"	"chr16"	"-"	"23504680"	"23504908"	"23504680"	"23504779"	"23505623"	"23505699"	"1.11998042523729e-14"	"2.85149827931754e-14"
"9418|ENSG00000184381.18_3|PLA2G6|chr22|-|38511533|38511856|38511533|38511688|38512081|38512218"	"ENSG00000184381.18_3"	"PLA2G6"	"chr22"	"-"	"38511533"	"38511856"	"38511533"	"38511688"	"38512081"	"38512218"	"1.18435365794841e-14"	"3.01224326378937e-14"
"11827|ENSG00000197530.12_3|MIB2|chr1|+|1560925|1561033|1560937|1561033|1560665|1560808"	"ENSG00000197530.12_3"	"MIB2"	"chr1"	"+"	"1560925"	"1561033"	"1560937"	"1561033"	"1560665"	"1560808"	"1.1952059404602e-14"	"3.03667146041767e-14"
"891|ENSG00000135632.11_2|SMYD5|chr2|+|73447079|73447318|73447178|73447318|73445988|73446097"	"ENSG00000135632.11_2"	"SMYD5"	"chr2"	"+"	"73447079"	"73447318"	"73447178"	"73447318"	"73445988"	"73446097"	"1.24518456076721e-14"	"3.16035372357392e-14"
"10512|ENSG00000169738.7_3|DCXR|chr17|-|79994066|79994198|79994066|79994184|79994419|79994519"	"ENSG00000169738.7_3"	"DCXR"	"chr17"	"-"	"79994066"	"79994198"	"79994066"	"79994184"	"79994419"	"79994519"	"1.31399663739635e-14"	"3.33152897439866e-14"
"6332|ENSG00000110888.17_3|CAPRIN2|chr12|-|30867892|30868075|30867892|30868015|30869441|30869610"	"ENSG00000110888.17_3"	"CAPRIN2"	"chr12"	"-"	"30867892"	"30868075"	"30867892"	"30868015"	"30869441"	"30869610"	"1.4322025593476e-14"	"3.62745164355053e-14"
"10227|ENSG00000148343.18_3|MIGA2|chr9|+|131825451|131825595|131825522|131825595|131823509|131823625"	"ENSG00000148343.18_3"	"MIGA2"	"chr9"	"+"	"131825451"	"131825595"	"131825522"	"131825595"	"131823509"	"131823625"	"1.53157933876611e-14"	"3.87511861804232e-14"
"1478|ENSG00000159409.14_2|CELF3|chr1|-|151681695|151681824|151681695|151681821|151682218|151682267"	"ENSG00000159409.14_2"	"CELF3"	"chr1"	"-"	"151681695"	"151681824"	"151681695"	"151681821"	"151682218"	"151682267"	"1.60296875935111e-14"	"4.05153266901412e-14"
"26|ENSG00000159208.15_2|CIART|chr1|+|150255617|150256043|150255923|150256043|150254952|150255028"	"ENSG00000159208.15_2"	"CIART"	"chr1"	"+"	"150255617"	"150256043"	"150255923"	"150256043"	"150254952"	"150255028"	"1.6901718327922e-14"	"4.26750854877201e-14"
"9135|ENSG00000135423.12_2|GLS2|chr12|-|56868827|56868967|56868827|56868894|56869407|56869466"	"ENSG00000135423.12_2"	"GLS2"	"chr12"	"-"	"56868827"	"56868967"	"56868827"	"56868894"	"56869407"	"56869466"	"1.83104175225772e-14"	"4.61839961139408e-14"
"6420|ENSG00000166411.13_3|IDH3A|chr15|+|78449249|78449973|78449889|78449973|78447554|78447617"	"ENSG00000166411.13_3"	"IDH3A"	"chr15"	"+"	"78449249"	"78449973"	"78449889"	"78449973"	"78447554"	"78447617"	"1.89023608334193e-14"	"4.76276876485948e-14"
"5952|ENSG00000109113.18_3|RAB34|chr17|-|27044230|27044638|27044230|27044443|27045139|27045185"	"ENSG00000109113.18_3"	"RAB34"	"chr17"	"-"	"27044230"	"27044638"	"27044230"	"27044443"	"27045139"	"27045185"	"1.90763577968103e-14"	"4.80163959435742e-14"
"4714|ENSG00000173581.7_3|CCDC106|chr19|+|56160123|56160443|56160311|56160443|56159598|56159643"	"ENSG00000173581.7_3"	"CCDC106"	"chr19"	"+"	"56160123"	"56160443"	"56160311"	"56160443"	"56159598"	"56159643"	"2.06578532982117e-14"	"5.19434038510819e-14"
"9211|ENSG00000115414.18_3|FN1|chr2|-|216236631|216237098|216236631|216236738|216238044|216238134"	"ENSG00000115414.18_3"	"FN1"	"chr2"	"-"	"216236631"	"216237098"	"216236631"	"216236738"	"216238044"	"216238134"	"2.20650990535587e-14"	"5.54246141345324e-14"
"5953|ENSG00000109113.18_3|RAB34|chr17|-|27044230|27044665|27044230|27044443|27045139|27045185"	"ENSG00000109113.18_3"	"RAB34"	"chr17"	"-"	"27044230"	"27044665"	"27044230"	"27044443"	"27045139"	"27045185"	"2.34110208682164e-14"	"5.87447678280812e-14"
"11260|ENSG00000039523.19_3|FAM65A|chr16|+|67573748|67573802|67573752|67573802|67573630|67573654"	"ENSG00000039523.19_3"	"FAM65A"	"chr16"	"+"	"67573748"	"67573802"	"67573752"	"67573802"	"67573630"	"67573654"	"2.41876671647753e-14"	"6.06310832946067e-14"
"4915|ENSG00000149179.13_2|C11orf49|chr11|+|47176706|47176812|47176726|47176812|47159195|47159280"	"ENSG00000149179.13_2"	"C11orf49"	"chr11"	"+"	"47176706"	"47176812"	"47176726"	"47176812"	"47159195"	"47159280"	"2.67644474720555e-14"	"6.7021260439283e-14"
"12126|ENSG00000169660.15_3|HEXDC|chr17|+|80382269|80382379|80382294|80382379|80377624|80377759"	"ENSG00000169660.15_3"	"HEXDC"	"chr17"	"+"	"80382269"	"80382379"	"80382294"	"80382379"	"80377624"	"80377759"	"2.91419227277481e-14"	"7.2899732702301e-14"
"243|ENSG00000079308.16_3|TNS1|chr2|-|218677937|218678030|218677937|218678027|218678407|218678539"	"ENSG00000079308.16_3"	"TNS1"	"chr2"	"-"	"218677937"	"218678030"	"218677937"	"218678027"	"218678407"	"218678539"	"4.18651985416902e-14"	"1.04620013604183e-13"
"8497|ENSG00000108509.20_2|CAMTA2|chr17|-|4884972|4885126|4884972|4885037|4886051|4886187"	"ENSG00000108509.20_2"	"CAMTA2"	"chr17"	"-"	"4884972"	"4885126"	"4884972"	"4885037"	"4886051"	"4886187"	"4.52413672060645e-14"	"1.12941013107242e-13"
"10320|ENSG00000185324.21_3|CDK10|chr16|+|89760976|89761196|89761072|89761196|89760580|89760640"	"ENSG00000185324.21_3"	"CDK10"	"chr16"	"+"	"89760976"	"89761196"	"89761072"	"89761196"	"89760580"	"89760640"	"5.01669799732841e-14"	"1.25109046367801e-13"
"527|ENSG00000142396.10_3|ERVK3-1|chr19|+|58823531|58823828|58823562|58823828|58817453|58817582"	"ENSG00000142396.10_3"	"ERVK3-1"	"chr19"	"+"	"58823531"	"58823828"	"58823562"	"58823828"	"58817453"	"58817582"	"5.56551320931242e-14"	"1.38653624887067e-13"
"7564|ENSG00000175029.16_3|CTBP2|chr10|-|126683037|126683252|126683037|126683175|126686532|126686739"	"ENSG00000175029.16_3"	"CTBP2"	"chr10"	"-"	"126683037"	"126683252"	"126683037"	"126683175"	"126686532"	"126686739"	"5.77272642994083e-14"	"1.43668876589734e-13"
"11910|ENSG00000157379.13_2|DHRS1|chr14|-|24760344|24760831|24760344|24760425|24765714|24765794"	"ENSG00000157379.13_2"	"DHRS1"	"chr14"	"-"	"24760344"	"24760831"	"24760344"	"24760425"	"24765714"	"24765794"	"6.42286106469009e-14"	"1.59685840975032e-13"
"6526|ENSG00000213023.10_3|SYT3|chr19|-|51140520|51141047|51140520|51140683|51142281|51142419"	"ENSG00000213023.10_3"	"SYT3"	"chr19"	"-"	"51140520"	"51141047"	"51140520"	"51140683"	"51142281"	"51142419"	"7.09427791470761e-14"	"1.76198698412228e-13"
"10563|ENSG00000248751.6_3|RP1-130H16.18|chr22|-|30682004|30682131|30682004|30682087|30682813|30682937"	"ENSG00000248751.6_3"	"RP1-130H16.18"	"chr22"	"-"	"30682004"	"30682131"	"30682004"	"30682087"	"30682813"	"30682937"	"7.16732753978491e-14"	"1.77831551802614e-13"
"8948|ENSG00000105705.15_3|SUGP1|chr19|-|19414532|19414852|19414532|19414721|19416657|19416885"	"ENSG00000105705.15_3"	"SUGP1"	"chr19"	"-"	"19414532"	"19414852"	"19414532"	"19414721"	"19416657"	"19416885"	"7.28343456951572e-14"	"1.8052830694706e-13"
"8646|ENSG00000108599.14_3|AKAP10|chr17|-|19866152|19866335|19866152|19866304|19871726|19871774"	"ENSG00000108599.14_3"	"AKAP10"	"chr17"	"-"	"19866152"	"19866335"	"19866152"	"19866304"	"19871726"	"19871774"	"8.14748810687249e-14"	"2.01739430845652e-13"
"6333|ENSG00000110888.17_3|CAPRIN2|chr12|-|30867892|30868078|30867892|30868015|30869441|30869610"	"ENSG00000110888.17_3"	"CAPRIN2"	"chr12"	"-"	"30867892"	"30868078"	"30867892"	"30868015"	"30869441"	"30869610"	"8.40839960298362e-14"	"2.07988258472176e-13"
"11277|ENSG00000234741.7_2|GAS5|chr1|-|173833394|173833842|173833394|173833442|173834608|173834685"	"ENSG00000234741.7_2"	"GAS5"	"chr1"	"-"	"173833394"	"173833842"	"173833394"	"173833442"	"173834608"	"173834685"	"9.07231958859116e-14"	"2.24183003843968e-13"
"2992|ENSG00000126456.15_3|IRF3|chr19|-|50163969|50164101|50163969|50164085|50165681|50165874"	"ENSG00000126456.15_3"	"IRF3"	"chr19"	"-"	"50163969"	"50164101"	"50163969"	"50164085"	"50165681"	"50165874"	"9.23506070339578e-14"	"2.27972999513847e-13"
"10711|ENSG00000165752.16_2|STK32C|chr10|-|134041480|134041693|134041480|134041632|134059403|134059459"	"ENSG00000165752.16_2"	"STK32C"	"chr10"	"-"	"134041480"	"134041693"	"134041480"	"134041632"	"134059403"	"134059459"	"9.73901505934753e-14"	"2.4016983439161e-13"
"108|ENSG00000120699.12_3|EXOSC8|chr13|+|37582193|37582314|37582198|37582314|37581111|37581208"	"ENSG00000120699.12_3"	"EXOSC8"	"chr13"	"+"	"37582193"	"37582314"	"37582198"	"37582314"	"37581111"	"37581208"	"1.00471757036619e-13"	"2.47518478367541e-13"
"8382|ENSG00000095485.16_2|CWF19L1|chr10|-|102020722|102020801|102020722|102020785|102021735|102021820"	"ENSG00000095485.16_2"	"CWF19L1"	"chr10"	"-"	"102020722"	"102020801"	"102020722"	"102020785"	"102021735"	"102021820"	"1.03213568705812e-13"	"2.54016002254749e-13"
"7229|ENSG00000198270.12_3|TMEM116|chr12|-|112370389|112370535|112370389|112370463|112371689|112371834"	"ENSG00000198270.12_3"	"TMEM116"	"chr12"	"-"	"112370389"	"112370535"	"112370389"	"112370463"	"112371689"	"112371834"	"1.29095408130589e-13"	"3.17392144838236e-13"
"2322|ENSG00000100949.14_2|RABGGTA|chr14|-|24740318|24740454|24740318|24740375|24740692|24740755"	"ENSG00000100949.14_2"	"RABGGTA"	"chr14"	"-"	"24740318"	"24740454"	"24740318"	"24740375"	"24740692"	"24740755"	"1.3064768296141e-13"	"3.20884420109053e-13"
"1348|ENSG00000117640.17_3|MTFR1L|chr1|+|26149730|26149930|26149836|26149930|26149509|26149619"	"ENSG00000117640.17_3"	"MTFR1L"	"chr1"	"+"	"26149730"	"26149930"	"26149836"	"26149930"	"26149509"	"26149619"	"1.38831233791933e-13"	"3.40640345816094e-13"
"9663|ENSG00000134138.19_2|MEIS2|chr15|-|37388489|37388631|37388489|37388608|37390167|37390400"	"ENSG00000134138.19_2"	"MEIS2"	"chr15"	"-"	"37388489"	"37388631"	"37388489"	"37388608"	"37390167"	"37390400"	"1.6676261841819e-13"	"4.08761544038141e-13"
"9400|ENSG00000092036.18_3|HAUS4|chr14|-|23417076|23417242|23417076|23417222|23419522|23419619"	"ENSG00000092036.18_3"	"HAUS4"	"chr14"	"-"	"23417076"	"23417242"	"23417076"	"23417222"	"23419522"	"23419619"	"1.89432474474952e-13"	"4.63861813754561e-13"
"4504|ENSG00000197785.13_2|ATAD3A|chr1|+|1452546|1452792|1452690|1452792|1451391|1451468"	"ENSG00000197785.13_2"	"ATAD3A"	"chr1"	"+"	"1452546"	"1452792"	"1452690"	"1452792"	"1451391"	"1451468"	"2.44092909369474e-13"	"5.97107679804321e-13"
"5307|ENSG00000126705.13_2|AHDC1|chr1|-|27879584|27879801|27879584|27879696|27885216|27885394"	"ENSG00000126705.13_2"	"AHDC1"	"chr1"	"-"	"27879584"	"27879801"	"27879584"	"27879696"	"27885216"	"27885394"	"2.51046246485206e-13"	"6.13500566209831e-13"
"11798|ENSG00000196923.13_2|PDLIM7|chr5|-|176918807|176918996|176918807|176918926|176919405|176919436"	"ENSG00000196923.13_2"	"PDLIM7"	"chr5"	"-"	"176918807"	"176918996"	"176918807"	"176918926"	"176919405"	"176919436"	"2.56275302931291e-13"	"6.25651040456131e-13"
"2616|ENSG00000113971.19_3|NPHP3|chr3|-|132411497|132412709|132411497|132411662|132413670|132413809"	"ENSG00000113971.19_3"	"NPHP3"	"chr3"	"-"	"132411497"	"132412709"	"132411497"	"132411662"	"132413670"	"132413809"	"2.89707429184099e-13"	"7.06561004643384e-13"
"11840|ENSG00000103496.14_3|STX4|chr16|+|31045524|31045646|31045546|31045646|31045333|31045435"	"ENSG00000103496.14_3"	"STX4"	"chr16"	"+"	"31045524"	"31045646"	"31045546"	"31045646"	"31045333"	"31045435"	"3.19747171710906e-13"	"7.79043659603949e-13"
"10880|ENSG00000156232.7_2|WHAMM|chr15|+|83495139|83495248|83495161|83495248|83491851|83492039"	"ENSG00000156232.7_2"	"WHAMM"	"chr15"	"+"	"83495139"	"83495248"	"83495161"	"83495248"	"83491851"	"83492039"	"3.20654637551441e-13"	"7.80473387800207e-13"
"12346|ENSG00000132563.15_3|REEP2|chr5|+|137780916|137781064|137780922|137781064|137780442|137780556"	"ENSG00000132563.15_3"	"REEP2"	"chr5"	"+"	"137780916"	"137781064"	"137780922"	"137781064"	"137780442"	"137780556"	"3.32888263393418e-13"	"8.09440592507072e-13"
"8445|ENSG00000203780.10_3|FANK1|chr10|+|127697622|127698161|127697941|127698161|127696975|127697119"	"ENSG00000203780.10_3"	"FANK1"	"chr10"	"+"	"127697622"	"127698161"	"127697941"	"127698161"	"127696975"	"127697119"	"3.46271836673997e-13"	"8.41143363737035e-13"
"8636|ENSG00000114626.17_3|ABTB1|chr3|+|127393187|127393261|127393233|127393261|127391800|127391924"	"ENSG00000114626.17_3"	"ABTB1"	"chr3"	"+"	"127393187"	"127393261"	"127393233"	"127393261"	"127391800"	"127391924"	"4.18099220945818e-13"	"1.01460967475785e-12"
"12032|ENSG00000183569.17_2|SERHL2|chr22|+|42951669|42952089|42952069|42952089|42951237|42951351"	"ENSG00000183569.17_2"	"SERHL2"	"chr22"	"+"	"42951669"	"42952089"	"42952069"	"42952089"	"42951237"	"42951351"	"4.53850170275029e-13"	"1.10027023351536e-12"
"11898|ENSG00000112130.16_2|RNF8|chr6|+|37336153|37336994|37336259|37336994|37328221|37328350"	"ENSG00000112130.16_2"	"RNF8"	"chr6"	"+"	"37336153"	"37336994"	"37336259"	"37336994"	"37328221"	"37328350"	"4.95365208965162e-13"	"1.19972031703602e-12"
"1633|ENSG00000168488.18_3|ATXN2L|chr16|+|28848068|28848558|28848071|28848558|28847253|28847443"	"ENSG00000168488.18_3"	"ATXN2L"	"chr16"	"+"	"28848068"	"28848558"	"28848071"	"28848558"	"28847253"	"28847443"	"5.06775743238255e-13"	"1.22613534696015e-12"
"1277|ENSG00000135919.12_3|SERPINE2|chr2|-|224845027|224845117|224845027|224845114|224847397|224847498"	"ENSG00000135919.12_3"	"SERPINE2"	"chr2"	"-"	"224845027"	"224845117"	"224845027"	"224845114"	"224847397"	"224847498"	"5.13781762246558e-13"	"1.24185184638344e-12"
"7679|ENSG00000151923.17_3|TIAL1|chr10|-|121339982|121340358|121339982|121340050|121341433|121341521"	"ENSG00000151923.17_3"	"TIAL1"	"chr10"	"-"	"121339982"	"121340358"	"121339982"	"121340050"	"121341433"	"121341521"	"5.29297333627825e-13"	"1.27808502981163e-12"
"5246|ENSG00000135838.13_2|NPL|chr1|+|182797858|182799519|182798737|182799519|182794915|182794955"	"ENSG00000135838.13_2"	"NPL"	"chr1"	"+"	"182797858"	"182799519"	"182798737"	"182799519"	"182794915"	"182794955"	"5.42499634221763e-13"	"1.3086661146638e-12"
"526|ENSG00000142396.10_3|ERVK3-1|chr19|+|58823393|58823828|58823562|58823828|58817453|58817582"	"ENSG00000142396.10_3"	"ERVK3-1"	"chr19"	"+"	"58823393"	"58823828"	"58823562"	"58823828"	"58817453"	"58817582"	"5.76829164687848e-13"	"1.38896311691348e-12"
"3662|ENSG00000188186.10_2|LAMTOR4|chr7|+|99751472|99751826|99751489|99751826|99751022|99751140"	"ENSG00000188186.10_2"	"LAMTOR4"	"chr7"	"+"	"99751472"	"99751826"	"99751489"	"99751826"	"99751022"	"99751140"	"5.76927572390933e-13"	"1.38896311691348e-12"
"5181|ENSG00000151067.21_3|CACNA1C|chr12|+|2760739|2760934|2760805|2760934|2757640|2757673"	"ENSG00000151067.21_3"	"CACNA1C"	"chr12"	"+"	"2760739"	"2760934"	"2760805"	"2760934"	"2757640"	"2757673"	"5.80389586596508e-13"	"1.39591724681413e-12"
"12760|ENSG00000160741.16_2|CRTC2|chr1|-|153925046|153925126|153925046|153925111|153925280|153925310"	"ENSG00000160741.16_2"	"CRTC2"	"chr1"	"-"	"153925046"	"153925126"	"153925046"	"153925111"	"153925280"	"153925310"	"6.15514221961289e-13"	"1.47893545533443e-12"
"1991|ENSG00000167733.13_3|HSD11B1L|chr19|+|5684999|5685130|5685003|5685130|5684829|5684916"	"ENSG00000167733.13_3"	"HSD11B1L"	"chr19"	"+"	"5684999"	"5685130"	"5685003"	"5685130"	"5684829"	"5684916"	"6.27616321091406e-13"	"1.50652675102217e-12"
"634|ENSG00000211456.10_2|SACM1L|chr3|+|45776726|45776865|45776737|45776865|45773544|45773643"	"ENSG00000211456.10_2"	"SACM1L"	"chr3"	"+"	"45776726"	"45776865"	"45776737"	"45776865"	"45773544"	"45773643"	"6.48822562570487e-13"	"1.55589568206558e-12"
"9337|ENSG00000102710.19_3|SUPT20H|chr13|-|37596147|37597181|37596147|37596217|37598171|37598330"	"ENSG00000102710.19_3"	"SUPT20H"	"chr13"	"-"	"37596147"	"37597181"	"37596147"	"37596217"	"37598171"	"37598330"	"6.59477982391723e-13"	"1.57989115072978e-12"
"12048|ENSG00000075856.11_3|SART3|chr12|-|108938202|108938308|108938202|108938254|108938914|108939099"	"ENSG00000075856.11_3"	"SART3"	"chr12"	"-"	"108938202"	"108938308"	"108938202"	"108938254"	"108938914"	"108939099"	"7.11172028874778e-13"	"1.70205773675635e-12"
