"Exon ID"	"Gene Symbol"	"Chr"	"Strand"	"Exon Start"	"Exon End"	"Upstream Exon Start"	"Upstream Exon End"	"Downstream Exon Start"	"Downstream Exon End"	"P-value"	"FDR"
"8570|ENSG00000176261.15_3|ZBTB8OS|chr1|-|33100302|33100393|33100368|33100393|33099551|33099673"	"ENSG00000176261.15_3"	"ZBTB8OS"	"chr1"	"-"	"33100302"	"33100393"	"33100368"	"33100393"	"33099551"	"33099673"	"5.86058606965875e-13"	"1.2220846385141e-12"
"7910|ENSG00000089123.15_3|TASP1|chr20|-|13509079|13509158|13509092|13509158|13463873|13463984"	"ENSG00000089123.15_3"	"TASP1"	"chr20"	"-"	"13509079"	"13509158"	"13509092"	"13509158"	"13463873"	"13463984"	"7.78663457439929e-13"	"1.62137282696366e-12"
"6948|ENSG00000119866.20_2|BCL11A|chr2|-|60687816|60689559|60689416|60689559|60678301|60679801"	"ENSG00000119866.20_2"	"BCL11A"	"chr2"	"-"	"60687816"	"60689559"	"60689416"	"60689559"	"60678301"	"60679801"	"8.55491978194257e-13"	"1.7787823120091e-12"
"2130|ENSG00000179364.13_3|PACS2|chr14|+|105834795|105834876|105834795|105834852|105836177|105836237"	"ENSG00000179364.13_3"	"PACS2"	"chr14"	"+"	"105834795"	"105834876"	"105834795"	"105834852"	"105836177"	"105836237"	"9.33063627726153e-13"	"1.93728174792639e-12"
"6245|ENSG00000104907.12_2|TRMT1|chr19|-|13223709|13223825|13223722|13223825|13223518|13223631"	"ENSG00000104907.12_2"	"TRMT1"	"chr19"	"-"	"13223709"	"13223825"	"13223722"	"13223825"	"13223518"	"13223631"	"9.78988078800506e-13"	"2.02971235303036e-12"
"4387|ENSG00000132196.13_2|HSD17B7|chr1|+|162767591|162768725|162767591|162767706|162769532|162769727"	"ENSG00000132196.13_2"	"HSD17B7"	"chr1"	"+"	"162767591"	"162768725"	"162767591"	"162767706"	"162769532"	"162769727"	"9.8499236299916e-13"	"2.03923096098678e-12"
"7045|ENSG00000122783.16_2|C7orf49|chr7|-|134853682|134853812|134853720|134853812|134852483|134852559"	"ENSG00000122783.16_2"	"C7orf49"	"chr7"	"-"	"134853682"	"134853812"	"134853720"	"134853812"	"134852483"	"134852559"	"1.29444240635868e-12"	"2.67604640741486e-12"
"9021|ENSG00000115459.17_2|ELMOD3|chr2|+|85598208|85598685|85598208|85598332|85604466|85604597"	"ENSG00000115459.17_2"	"ELMOD3"	"chr2"	"+"	"85598208"	"85598685"	"85598208"	"85598332"	"85604466"	"85604597"	"1.3377449184906e-12"	"2.7616107544806e-12"
"7123|ENSG00000110200.8_3|ANAPC15|chr11|-|71822457|71822542|71822487|71822542|71822202|71822332"	"ENSG00000110200.8_3"	"ANAPC15"	"chr11"	"-"	"71822457"	"71822542"	"71822487"	"71822542"	"71822202"	"71822332"	"1.35646326726565e-12"	"2.79625213523476e-12"
"3495|ENSG00000140365.15_3|COMMD4|chr15|+|75630402|75630761|75630402|75630474|75630986|75631026"	"ENSG00000140365.15_3"	"COMMD4"	"chr15"	"+"	"75630402"	"75630761"	"75630402"	"75630474"	"75630986"	"75631026"	"1.38840828669285e-12"	"2.85802162296403e-12"
"7042|ENSG00000122783.16_2|C7orf49|chr7|-|134853500|134853812|134853720|134853812|134852483|134852559"	"ENSG00000122783.16_2"	"C7orf49"	"chr7"	"-"	"134853500"	"134853812"	"134853720"	"134853812"	"134852483"	"134852559"	"1.50896967581904e-12"	"3.09772483590418e-12"
"4722|ENSG00000266173.6_3|STRADA|chr17|-|61781700|61781942|61781791|61781942|61781364|61781407"	"ENSG00000266173.6_3"	"STRADA"	"chr17"	"-"	"61781700"	"61781942"	"61781791"	"61781942"	"61781364"	"61781407"	"1.50914799697896e-12"	"3.09772483590418e-12"
"4368|ENSG00000103365.15_3|GGA2|chr16|-|23505619|23505699|23505623|23505699|23504680|23504779"	"ENSG00000103365.15_3"	"GGA2"	"chr16"	"-"	"23505619"	"23505699"	"23505623"	"23505699"	"23504680"	"23504779"	"1.55661080305964e-12"	"3.19060992729412e-12"
"8785|ENSG00000136811.16_3|ODF2|chr9|+|131223220|131223346|131223220|131223289|131233586|131233747"	"ENSG00000136811.16_3"	"ODF2"	"chr9"	"+"	"131223220"	"131223346"	"131223220"	"131223289"	"131233586"	"131233747"	"1.70949522672697e-12"	"3.49900937896031e-12"
"9105|ENSG00000125676.19_2|THOC2|chrX|-|122754225|122754816|122754757|122754816|122753251|122753287"	"ENSG00000125676.19_2"	"THOC2"	"chrX"	"-"	"122754225"	"122754816"	"122754757"	"122754816"	"122753251"	"122753287"	"1.82827610174388e-12"	"3.73683061588728e-12"
"2166|ENSG00000126456.15_3|IRF3|chr19|-|50167699|50167930|50167809|50167930|50166599|50166771"	"ENSG00000126456.15_3"	"IRF3"	"chr19"	"-"	"50167699"	"50167930"	"50167809"	"50167930"	"50166599"	"50166771"	"1.9298289442792e-12"	"3.93881636010592e-12"
"31|ENSG00000111664.10_3|GNB3|chr12|+|6952795|6952862|6952795|6952859|6952940|6953142"	"ENSG00000111664.10_3"	"GNB3"	"chr12"	"+"	"6952795"	"6952862"	"6952795"	"6952859"	"6952940"	"6953142"	"2.13562006174665e-12"	"4.35268326144127e-12"
"4338|ENSG00000099949.18_3|LZTR1|chr22|+|21344674|21345258|21344674|21344814|21345916|21346118"	"ENSG00000099949.18_3"	"LZTR1"	"chr22"	"+"	"21344674"	"21345258"	"21344674"	"21344814"	"21345916"	"21346118"	"2.41765894689348e-12"	"4.92056679882552e-12"
"813|ENSG00000095564.13_2|BTAF1|chr10|+|93718821|93719039|93718821|93718911|93719541|93719637"	"ENSG00000095564.13_2"	"BTAF1"	"chr10"	"+"	"93718821"	"93719039"	"93718821"	"93718911"	"93719541"	"93719637"	"2.53726667595095e-12"	"5.15672649774257e-12"
"2239|ENSG00000102984.14_3|ZNF821|chr16|-|71901795|71901940|71901814|71901940|71898805|71898951"	"ENSG00000102984.14_3"	"ZNF821"	"chr16"	"-"	"71901795"	"71901940"	"71901814"	"71901940"	"71898805"	"71898951"	"2.60710210339938e-12"	"5.29120722251098e-12"
"3|ENSG00000221838.9_2|AP4M1|chr7|+|99699502|99700016|99699502|99699591|99700297|99700404"	"ENSG00000221838.9_2"	"AP4M1"	"chr7"	"+"	"99699502"	"99700016"	"99699502"	"99699591"	"99700297"	"99700404"	"3.16913379796072e-12"	"6.42283717760859e-12"
"5385|ENSG00000145191.12_3|EIF2B5|chr3|+|183857867|183858009|183857867|183857945|183858205|183858518"	"ENSG00000145191.12_3"	"EIF2B5"	"chr3"	"+"	"183857867"	"183858009"	"183857867"	"183857945"	"183858205"	"183858518"	"3.47360669631537e-12"	"7.03003430965369e-12"
"8741|ENSG00000122786.19_3|CALD1|chr7|+|134617738|134618828|134617738|134618141|134620438|134620516"	"ENSG00000122786.19_3"	"CALD1"	"chr7"	"+"	"134617738"	"134618828"	"134617738"	"134618141"	"134620438"	"134620516"	"3.91995882034021e-12"	"7.92226971673799e-12"
"8090|ENSG00000182165.17_2|TP53TG1|chr7|-|86974549|86974802|86974620|86974802|86970838|86971000"	"ENSG00000182165.17_2"	"TP53TG1"	"chr7"	"-"	"86974549"	"86974802"	"86974620"	"86974802"	"86970838"	"86971000"	"4.18760887712461e-12"	"8.45135609746967e-12"
"5082|ENSG00000110514.19_3|MADD|chr11|+|47317046|47317127|47317046|47317118|47317447|47317606"	"ENSG00000110514.19_3"	"MADD"	"chr11"	"+"	"47317046"	"47317127"	"47317046"	"47317118"	"47317447"	"47317606"	"4.61000496395256e-12"	"9.29083402651333e-12"
"5713|ENSG00000119943.12_3|PYROXD2|chr10|-|100150627|100150839|100150766|100150839|100150354|100150511"	"ENSG00000119943.12_3"	"PYROXD2"	"chr10"	"-"	"100150627"	"100150839"	"100150766"	"100150839"	"100150354"	"100150511"	"4.66885914834279e-12"	"9.39632322323382e-12"
"2735|ENSG00000163636.10_3|PSMD6|chr3|-|64008318|64008477|64008414|64008477|64007993|64008199"	"ENSG00000163636.10_3"	"PSMD6"	"chr3"	"-"	"64008318"	"64008477"	"64008414"	"64008477"	"64007993"	"64008199"	"4.74715557363037e-12"	"9.54059260828499e-12"
"6862|ENSG00000115762.16_3|PLEKHB2|chr2|+|131890474|131890588|131890474|131890564|131897739|131897848"	"ENSG00000115762.16_3"	"PLEKHB2"	"chr2"	"+"	"131890474"	"131890588"	"131890474"	"131890564"	"131897739"	"131897848"	"5.39818434024434e-12"	"1.08339082099758e-11"
"7862|ENSG00000139197.10_3|PEX5|chr12|+|7342957|7343165|7342957|7343120|7343483|7343519"	"ENSG00000139197.10_3"	"PEX5"	"chr12"	"+"	"7342957"	"7343165"	"7342957"	"7343120"	"7343483"	"7343519"	"5.54995780670479e-12"	"1.11230404376042e-11"
"1107|ENSG00000079432.7_3|CIC|chr19|+|42798324|42798456|42798324|42798450|42798755|42798887"	"ENSG00000079432.7_3"	"CIC"	"chr19"	"+"	"42798324"	"42798456"	"42798324"	"42798450"	"42798755"	"42798887"	"5.64152233214838e-12"	"1.12908692445078e-11"
"4003|ENSG00000183762.12_2|KREMEN1|chr22|+|29534611|29534821|29534611|29534770|29536269|29536354"	"ENSG00000183762.12_2"	"KREMEN1"	"chr22"	"+"	"29534611"	"29534821"	"29534611"	"29534770"	"29536269"	"29536354"	"6.07561965222724e-12"	"1.21428243187866e-11"
"440|ENSG00000100201.20_2|DDX17|chr22|-|38883877|38884120|38883883|38884120|38881939|38882445"	"ENSG00000100201.20_2"	"DDX17"	"chr22"	"-"	"38883877"	"38884120"	"38883883"	"38884120"	"38881939"	"38882445"	"6.20967390149203e-12"	"1.23935815212351e-11"
"3188|ENSG00000008128.22_3|CDK11A|chr1|-|1650766|1650894|1650796|1650894|1643702|1643839"	"ENSG00000008128.22_3"	"CDK11A"	"chr1"	"-"	"1650766"	"1650894"	"1650796"	"1650894"	"1643702"	"1643839"	"6.79395990354892e-12"	"1.35410001945043e-11"
"3972|ENSG00000255571.8_3|MIR9-3HG|chr15|+|89931734|89931977|89931734|89931812|89932575|89932713"	"ENSG00000255571.8_3"	"MIR9-3HG"	"chr15"	"+"	"89931734"	"89931977"	"89931734"	"89931812"	"89932575"	"89932713"	"7.49389474168079e-12"	"1.49154346375798e-11"
"2337|ENSG00000100796.17_2|PPP4R3A|chr14|-|91942154|91942310|91942193|91942310|91939582|91939714"	"ENSG00000100796.17_2"	"PPP4R3A"	"chr14"	"-"	"91942154"	"91942310"	"91942193"	"91942310"	"91939582"	"91939714"	"9.93423876506674e-12"	"1.97453258099054e-11"
"5746|ENSG00000196724.12_3|ZNF418|chr19|-|58436990|58439415|58439344|58439415|58434559|58434657"	"ENSG00000196724.12_3"	"ZNF418"	"chr19"	"-"	"58436990"	"58439415"	"58439344"	"58439415"	"58434559"	"58434657"	"1.00707047915054e-11"	"1.99890330318326e-11"
"2993|ENSG00000164398.12_3|ACSL6|chr5|-|131329723|131329944|131329828|131329944|131326545|131326660"	"ENSG00000164398.12_3"	"ACSL6"	"chr5"	"-"	"131329723"	"131329944"	"131329828"	"131329944"	"131326545"	"131326660"	"1.02881191323262e-11"	"2.03925218515751e-11"
"980|ENSG00000160221.16_3|C21orf33|chr21|+|45557058|45557259|45557058|45557178|45563086|45563243"	"ENSG00000160221.16_3"	"C21orf33"	"chr21"	"+"	"45557058"	"45557259"	"45557058"	"45557178"	"45563086"	"45563243"	"1.11891460790513e-11"	"2.21480628149122e-11"
"5793|ENSG00000160392.13_3|C19orf47|chr19|-|40847692|40847797|40847745|40847797|40842226|40842314"	"ENSG00000160392.13_3"	"C19orf47"	"chr19"	"-"	"40847692"	"40847797"	"40847745"	"40847797"	"40842226"	"40842314"	"1.14394525398352e-11"	"2.26125068698386e-11"
"868|ENSG00000178149.16_3|DALRD3|chr3|-|49053236|49053305|49053251|49053305|49052920|49053140"	"ENSG00000178149.16_3"	"DALRD3"	"chr3"	"-"	"49053236"	"49053305"	"49053251"	"49053305"	"49052920"	"49053140"	"1.29578621329287e-11"	"2.55789262076828e-11"
"4787|ENSG00000127463.13_3|EMC1|chr1|-|19571232|19571524|19571399|19571524|19570443|19570509"	"ENSG00000127463.13_3"	"EMC1"	"chr1"	"-"	"19571232"	"19571524"	"19571399"	"19571524"	"19570443"	"19570509"	"1.31917446564158e-11"	"2.60050376218688e-11"
"3875|ENSG00000116128.10_3|BCL9|chr1|+|147084681|147084998|147084681|147084776|147086225|147086415"	"ENSG00000116128.10_3"	"BCL9"	"chr1"	"+"	"147084681"	"147084998"	"147084681"	"147084776"	"147086225"	"147086415"	"1.76738580189895e-11"	"3.47931475053231e-11"
"6950|ENSG00000254996.5_3|ANKHD1-EIF4EBP3|chr5|+|139917670|139917846|139917670|139917819|139918503|139918668"	"ENSG00000254996.5_3"	"ANKHD1-EIF4EBP3"	"chr5"	"+"	"139917670"	"139917846"	"139917670"	"139917819"	"139918503"	"139918668"	"1.91559796045062e-11"	"3.76595075876055e-11"
"5959|ENSG00000106397.11_2|PLOD3|chr7|-|100854821|100854997|100854871|100854997|100853812|100853954"	"ENSG00000106397.11_2"	"PLOD3"	"chr7"	"-"	"100854821"	"100854997"	"100854871"	"100854997"	"100853812"	"100853954"	"1.96395221809e-11"	"3.85575925265833e-11"
"8735|ENSG00000167193.7_2|CRK|chr17|-|1339913|1340449|1340083|1340449|1323982|1326944"	"ENSG00000167193.7_2"	"CRK"	"chr17"	"-"	"1339913"	"1340449"	"1340083"	"1340449"	"1323982"	"1326944"	"2.08948574266315e-11"	"4.09664120470506e-11"
"8926|ENSG00000259024.6_3|TVP23C-CDRT4|chr17|-|15456998|15457143|15457078|15457143|15450372|15450462"	"ENSG00000259024.6_3"	"TVP23C-CDRT4"	"chr17"	"-"	"15456998"	"15457143"	"15457078"	"15457143"	"15450372"	"15450462"	"2.30768855718995e-11"	"4.5183101601426e-11"
"3323|ENSG00000108352.11_3|RAPGEFL1|chr17|+|38337550|38337738|38337550|38337625|38337867|38337946"	"ENSG00000108352.11_3"	"RAPGEFL1"	"chr17"	"+"	"38337550"	"38337738"	"38337550"	"38337625"	"38337867"	"38337946"	"2.33826665373459e-11"	"4.57197666848105e-11"
"3766|ENSG00000182484.15_3|WASH6P|chrX|+|155251987|155252204|155251987|155252124|155252363|155252499"	"ENSG00000182484.15_3"	"WASH6P"	"chrX"	"+"	"155251987"	"155252204"	"155251987"	"155252124"	"155252363"	"155252499"	"2.6359752468407e-11"	"5.14710728172007e-11"
"8631|ENSG00000160326.13_3|SLC2A6|chr9|-|136338536|136339210|136339101|136339210|136338226|136338372"	"ENSG00000160326.13_3"	"SLC2A6"	"chr9"	"-"	"136338536"	"136339210"	"136339101"	"136339210"	"136338226"	"136338372"	"2.79796814379333e-11"	"5.45603788039699e-11"
"1705|ENSG00000167315.17_3|ACAA2|chr18|-|47340051|47340323|47340186|47340323|47329056|47329223"	"ENSG00000167315.17_3"	"ACAA2"	"chr18"	"-"	"47340051"	"47340323"	"47340186"	"47340323"	"47329056"	"47329223"	"2.92445853410237e-11"	"5.69499819798883e-11"
"3807|ENSG00000007372.21_3|PAX6|chr11|-|31832662|31832879|31832760|31832879|31832375|31832563"	"ENSG00000007372.21_3"	"PAX6"	"chr11"	"-"	"31832662"	"31832879"	"31832760"	"31832879"	"31832375"	"31832563"	"2.97654186766422e-11"	"5.78861174533621e-11"
"462|ENSG00000109180.14_3|OCIAD1|chr4|+|48833243|48833450|48833243|48833415|48834636|48834699"	"ENSG00000109180.14_3"	"OCIAD1"	"chr4"	"+"	"48833243"	"48833450"	"48833243"	"48833415"	"48834636"	"48834699"	"3.07428919600197e-11"	"5.97065855966466e-11"
"8803|ENSG00000179818.13_1|PCBP1-AS1|chr2|-|70312947|70313405|70313186|70313405|70312678|70312756"	"ENSG00000179818.13_1"	"PCBP1-AS1"	"chr2"	"-"	"70312947"	"70313405"	"70313186"	"70313405"	"70312678"	"70312756"	"3.4642789588982e-11"	"6.71902491625014e-11"
"463|ENSG00000109180.14_3|OCIAD1|chr4|+|48833243|48833513|48833243|48833415|48834636|48834699"	"ENSG00000109180.14_3"	"OCIAD1"	"chr4"	"+"	"48833243"	"48833513"	"48833243"	"48833415"	"48834636"	"48834699"	"3.79342267241685e-11"	"7.34752874670807e-11"
"8778|ENSG00000112715.21_3|VEGFA|chr6|+|43748468|43748591|43748468|43748540|43749692|43749824"	"ENSG00000112715.21_3"	"VEGFA"	"chr6"	"+"	"43748468"	"43748591"	"43748468"	"43748540"	"43749692"	"43749824"	"3.93259553156974e-11"	"7.60688384993986e-11"
"412|ENSG00000005007.12_2|UPF1|chr19|+|18963795|18963913|18963795|18963880|18964060|18964159"	"ENSG00000005007.12_2"	"UPF1"	"chr19"	"+"	"18963795"	"18963913"	"18963795"	"18963880"	"18964060"	"18964159"	"4.04800260133949e-11"	"7.81963554716584e-11"
"2158|ENSG00000102452.15_2|NALCN|chr13|-|101997616|101997771|101997651|101997771|101944574|101944717"	"ENSG00000102452.15_2"	"NALCN"	"chr13"	"-"	"101997616"	"101997771"	"101997651"	"101997771"	"101944574"	"101944717"	"4.27983349899892e-11"	"8.2564167634431e-11"
"7766|ENSG00000099326.8_2|MZF1|chr19|-|59084421|59084942|59084739|59084942|59082360|59082796"	"ENSG00000099326.8_2"	"MZF1"	"chr19"	"-"	"59084421"	"59084942"	"59084739"	"59084942"	"59082360"	"59082796"	"4.31047839710941e-11"	"8.30443301338969e-11"
"7838|ENSG00000050426.15_3|LETMD1|chr12|+|51442100|51442261|51442100|51442154|51442816|51442968"	"ENSG00000050426.15_3"	"LETMD1"	"chr12"	"+"	"51442100"	"51442261"	"51442100"	"51442154"	"51442816"	"51442968"	"4.66130133420776e-11"	"8.96834376701573e-11"
"3811|ENSG00000157036.12_3|EXOG|chr3|+|38539119|38539269|38539119|38539175|38542845|38542985"	"ENSG00000157036.12_3"	"EXOG"	"chr3"	"+"	"38539119"	"38539269"	"38539119"	"38539175"	"38542845"	"38542985"	"4.69588092528301e-11"	"9.02284444098986e-11"
"3397|ENSG00000089818.17_2|NECAP1|chr12|+|8242790|8244446|8242790|8242895|8245271|8245380"	"ENSG00000089818.17_2"	"NECAP1"	"chr12"	"+"	"8242790"	"8244446"	"8242790"	"8242895"	"8245271"	"8245380"	"4.89109185531747e-11"	"9.38543290854137e-11"
"7471|ENSG00000186166.8_2|CCDC84|chr11|+|118881930|118882021|118881930|118881993|118882648|118882713"	"ENSG00000186166.8_2"	"CCDC84"	"chr11"	"+"	"118881930"	"118882021"	"118881930"	"118881993"	"118882648"	"118882713"	"6.13393343164394e-11"	"1.17546692455009e-10"
"1101|ENSG00000101489.19_3|CELF4|chr18|-|34901765|34901844|34901795|34901844|34855077|34855206"	"ENSG00000101489.19_3"	"CELF4"	"chr18"	"-"	"34901765"	"34901844"	"34901795"	"34901844"	"34855077"	"34855206"	"6.65949980044738e-11"	"1.27449047905114e-10"
"2302|ENSG00000198160.14_2|MIER1|chr1|+|67450254|67450335|67450254|67450275|67452085|67454302"	"ENSG00000198160.14_2"	"MIER1"	"chr1"	"+"	"67450254"	"67450335"	"67450254"	"67450275"	"67452085"	"67454302"	"7.30421954825313e-11"	"1.39602500769924e-10"
"5488|ENSG00000157911.9_3|PEX10|chr1|-|2339890|2340297|2339894|2340297|2338158|2338334"	"ENSG00000157911.9_3"	"PEX10"	"chr1"	"-"	"2339890"	"2340297"	"2339894"	"2340297"	"2338158"	"2338334"	"7.7706242423981e-11"	"1.48320248436249e-10"
"5601|ENSG00000106290.14_3|TAF6|chr7|-|99710971|99711392|99711238|99711392|99710420|99710540"	"ENSG00000106290.14_3"	"TAF6"	"chr7"	"-"	"99710971"	"99711392"	"99711238"	"99711392"	"99710420"	"99710540"	"7.99555816572908e-11"	"1.52412026857953e-10"
"4179|ENSG00000003509.15_2|NDUFAF7|chr2|+|37468720|37468934|37468720|37468780|37469777|37469836"	"ENSG00000003509.15_2"	"NDUFAF7"	"chr2"	"+"	"37468720"	"37468934"	"37468720"	"37468780"	"37469777"	"37469836"	"9.7830573240706e-11"	"1.8623946858356e-10"
"15|ENSG00000071462.11_3|WBSCR22|chr7|+|73098096|73098231|73098096|73098134|73100965|73101061"	"ENSG00000071462.11_3"	"WBSCR22"	"chr7"	"+"	"73098096"	"73098231"	"73098096"	"73098134"	"73100965"	"73101061"	"1.08774437332645e-10"	"2.0680041247827e-10"
"6495|ENSG00000059145.18_3|UNKL|chr16|-|1417092|1417350|1417242|1417350|1413205|1416396"	"ENSG00000059145.18_3"	"UNKL"	"chr16"	"-"	"1417092"	"1417350"	"1417242"	"1417350"	"1413205"	"1416396"	"1.09332020156505e-10"	"2.07586980376101e-10"
"8540|ENSG00000115295.19_3|CLIP4|chr2|+|29380069|29380268|29380069|29380213|29383198|29383333"	"ENSG00000115295.19_3"	"CLIP4"	"chr2"	"+"	"29380069"	"29380268"	"29380069"	"29380213"	"29383198"	"29383333"	"1.10068012801646e-10"	"2.087097798591e-10"
"2471|ENSG00000214595.11_2|EML6|chr2|+|55194135|55194367|55194135|55194239|55195263|55195417"	"ENSG00000214595.11_2"	"EML6"	"chr2"	"+"	"55194135"	"55194367"	"55194135"	"55194239"	"55195263"	"55195417"	"1.27378590791302e-10"	"2.41216937679592e-10"
"1423|ENSG00000167733.13_3|HSD11B1L|chr19|+|5684829|5685130|5684829|5684916|5686910|5687002"	"ENSG00000167733.13_3"	"HSD11B1L"	"chr19"	"+"	"5684829"	"5685130"	"5684829"	"5684916"	"5686910"	"5687002"	"1.30096413086408e-10"	"2.46040791721739e-10"
"3224|ENSG00000104872.10_3|PIH1D1|chr19|-|49952596|49952911|49952731|49952911|49951083|49951165"	"ENSG00000104872.10_3"	"PIH1D1"	"chr19"	"-"	"49952596"	"49952911"	"49952731"	"49952911"	"49951083"	"49951165"	"1.30453207515427e-10"	"2.46392641943405e-10"
"7030|ENSG00000148498.15_3|PARD3|chr10|-|34626205|34626354|34626292|34626354|34625126|34625171"	"ENSG00000148498.15_3"	"PARD3"	"chr10"	"-"	"34626205"	"34626354"	"34626292"	"34626354"	"34625126"	"34625171"	"1.38065646976167e-10"	"2.60429710570731e-10"
"988|ENSG00000163702.18_3|IL17RC|chr3|+|9958781|9959317|9958781|9959104|9959396|9959418"	"ENSG00000163702.18_3"	"IL17RC"	"chr3"	"+"	"9958781"	"9959317"	"9958781"	"9959104"	"9959396"	"9959418"	"1.46909787493931e-10"	"2.76750422132823e-10"
"5320|ENSG00000088992.17_2|TESC|chr12|-|117484576|117484643|117484581|117484643|117484363|117484471"	"ENSG00000088992.17_2"	"TESC"	"chr12"	"-"	"117484576"	"117484643"	"117484581"	"117484643"	"117484363"	"117484471"	"2.02757845721182e-10"	"3.81459675848325e-10"
"7685|ENSG00000060237.16_3|WNK1|chr12|+|999618|999679|999618|999676|1003727|1003801"	"ENSG00000060237.16_3"	"WNK1"	"chr12"	"+"	"999618"	"999679"	"999618"	"999676"	"1003727"	"1003801"	"2.10239950784303e-10"	"3.95021157528319e-10"
"3214|ENSG00000103319.11_2|EEF2K|chr16|+|22269814|22270148|22269814|22270016|22271782|22271850"	"ENSG00000103319.11_2"	"EEF2K"	"chr16"	"+"	"22269814"	"22270148"	"22269814"	"22270016"	"22271782"	"22271850"	"2.10628250390458e-10"	"3.95236105739182e-10"
"4265|ENSG00000048140.17_3|TSPAN17|chr5|+|176083895|176083957|176083895|176083925|176084518|176086054"	"ENSG00000048140.17_3"	"TSPAN17"	"chr5"	"+"	"176083895"	"176083957"	"176083895"	"176083925"	"176084518"	"176086054"	"2.39935415044986e-10"	"4.49645199883006e-10"
"162|ENSG00000125386.15_3|FAM193A|chr4|+|2696672|2696869|2696672|2696809|2698089|2698320"	"ENSG00000125386.15_3"	"FAM193A"	"chr4"	"+"	"2696672"	"2696869"	"2696672"	"2696809"	"2698089"	"2698320"	"2.7118471635859e-10"	"5.07548048904598e-10"
"5661|ENSG00000089195.14_2|TRMT6|chr20|-|5924472|5924677|5924593|5924677|5924204|5924329"	"ENSG00000089195.14_2"	"TRMT6"	"chr20"	"-"	"5924472"	"5924677"	"5924593"	"5924677"	"5924204"	"5924329"	"2.7863677381305e-10"	"5.20819772813771e-10"
"3978|ENSG00000128581.15_2|IFT22|chr7|-|100961404|100962313|100962236|100962313|100959620|100959823"	"ENSG00000128581.15_2"	"IFT22"	"chr7"	"-"	"100961404"	"100962313"	"100962236"	"100962313"	"100959620"	"100959823"	"2.83814954397686e-10"	"5.29812392232679e-10"
"3455|ENSG00000276550.4_1|HERC2P2|chr15|-|23311161|23311537|23311306|23311537|23310008|23310147"	"ENSG00000276550.4_1"	"HERC2P2"	"chr15"	"-"	"23311161"	"23311537"	"23311306"	"23311537"	"23310008"	"23310147"	"2.85685272901369e-10"	"5.32614791726971e-10"
"5445|ENSG00000031823.14_3|RANBP3|chr19|-|5931414|5931542|5931429|5931542|5927978|5928098"	"ENSG00000031823.14_3"	"RANBP3"	"chr19"	"-"	"5931414"	"5931542"	"5931429"	"5931542"	"5927978"	"5928098"	"3.1047715524898e-10"	"5.78088432289391e-10"
"8487|ENSG00000110717.12_3|NDUFS8|chr11|+|67798209|67798428|67798209|67798344|67799618|67799676"	"ENSG00000110717.12_3"	"NDUFS8"	"chr11"	"+"	"67798209"	"67798428"	"67798209"	"67798344"	"67799618"	"67799676"	"3.13220841423813e-10"	"5.82445456410518e-10"
"1109|ENSG00000214293.8_2|APTR|chr7|-|77325212|77325582|77325488|77325582|77314518|77314645"	"ENSG00000214293.8_2"	"APTR"	"chr7"	"-"	"77325212"	"77325582"	"77325488"	"77325582"	"77314518"	"77314645"	"3.28815914612492e-10"	"6.10658127137485e-10"
"5685|ENSG00000185504.16_3|FAAP100|chr17|-|79518757|79519078|79518953|79519078|79517273|79518229"	"ENSG00000185504.16_3"	"FAAP100"	"chr17"	"-"	"79518757"	"79519078"	"79518953"	"79519078"	"79517273"	"79518229"	"3.82802222237308e-10"	"7.10004635846318e-10"
"6146|ENSG00000121350.15_2|PYROXD1|chr12|+|21614941|21615059|21614941|21615054|21615673|21615796"	"ENSG00000121350.15_2"	"PYROXD1"	"chr12"	"+"	"21614941"	"21615059"	"21614941"	"21615054"	"21615673"	"21615796"	"3.98841454944951e-10"	"7.38803876104704e-10"
"7029|ENSG00000148498.15_3|PARD3|chr10|-|34626202|34626354|34626292|34626354|34625126|34625171"	"ENSG00000148498.15_3"	"PARD3"	"chr10"	"-"	"34626202"	"34626354"	"34626292"	"34626354"	"34625126"	"34625171"	"4.73371399381378e-10"	"8.75737088855549e-10"
"4597|ENSG00000104365.13_2|IKBKB|chr8|+|42150960|42151086|42150960|42151030|42162704|42162793"	"ENSG00000104365.13_2"	"IKBKB"	"chr8"	"+"	"42150960"	"42151086"	"42150960"	"42151030"	"42162704"	"42162793"	"5.65311020471026e-10"	"1.04448630286772e-09"
"3276|ENSG00000140332.15_2|TLE3|chr15|-|70366841|70366946|70366871|70366946|70358352|70358557"	"ENSG00000140332.15_2"	"TLE3"	"chr15"	"-"	"70366841"	"70366946"	"70366871"	"70366946"	"70358352"	"70358557"	"5.87846023865806e-10"	"1.08473377549662e-09"
"4424|ENSG00000124333.15_2|VAMP7|chrX|+|155119120|155119296|155119120|155119210|155127775|155127913"	"ENSG00000124333.15_2"	"VAMP7"	"chrX"	"+"	"155119120"	"155119296"	"155119120"	"155119210"	"155127775"	"155127913"	"7.36934389544988e-10"	"1.35810513935302e-09"
"2944|ENSG00000160688.18_2|FLAD1|chr1|+|154962634|154963004|154962634|154962733|154965188|154965262"	"ENSG00000160688.18_2"	"FLAD1"	"chr1"	"+"	"154962634"	"154963004"	"154962634"	"154962733"	"154965188"	"154965262"	"7.66833332998236e-10"	"1.41140369836282e-09"
