pAGE	pGENDER	pBR
172965|ENSG00000115275.11_3|MOGS|chr2|-|74691622|74691849|74690316|74690513|74692022|74692114	0.239486715418395	0.186836035312249	9.20150580069031e-22
172997|ENSG00000100852.12_3|ARHGAP5|chr14|+|32559707|32563592|32546494|32546641|32586348|32586493	0.837488675922856	0.0285090566782289	0.0100242380373491
173031|ENSG00000181061.13_3|HIGD1A|chr3|-|42835648|42835791|42827519|42827654|42845927|42845980	0.0384089369173329	0.861872653624847	5.39109200253238e-07
173210|ENSG00000151023.16_2|ENKUR|chr10|-|25284574|25284798|25279391|25279538|25304788|25304889	0.90179624120188	0.0849251591333906	0.000503950025328138
173213|ENSG00000151023.16_2|ENKUR|chr10|-|25288329|25288475|25284574|25284798|25304788|25305085	0.662580693021194	0.92572097263426	2.79172854252398e-09
173277|ENSG00000080345.17_3|RIF1|chr2|+|152324987|152325065|152324513|152324660|152325154|152325270	0.370655627311281	0.750401112774115	7.71635798413858e-07
173393|ENSG00000255571.8_3|MIR9-3HG|chr15|+|89931731|89931812|89929826|89931112|89932575|89932713	0.187729619976221	0.182447405300389	7.50048548109233e-20
173395|ENSG00000255571.8_3|MIR9-3HG|chr15|+|89931734|89931812|89931047|89931112|89932575|89932713	0.295684283561028	0.208075163690899	1.00375795111475e-18
173511|ENSG00000128581.15_2|IFT22|chr7|-|100961404|100961494|100959105|100959823|100962236|100962313	0.740226634258564	0.770213416978527	8.85590671829462e-10
173513|ENSG00000128581.15_2|IFT22|chr7|-|100961404|100961494|100959105|100959823|100964951|100965045	0.631924620790634	0.759977263523689	1.8782883823205e-07
173514|ENSG00000128581.15_2|IFT22|chr7|-|100961404|100962313|100959620|100959823|100964951|100965071	0.414139623028363	0.619040490940846	4.68225877086099e-07
173516|ENSG00000128581.15_2|IFT22|chr7|-|100962236|100962313|100959620|100959823|100964951|100965058	0.371224599594188	0.532682984012705	5.62420191055383e-07
173518|ENSG00000128581.15_2|IFT22|chr7|-|100962236|100962313|100961404|100961494|100964951|100965058	0.0489936903553994	0.56695237871112	8.93739943617679e-21
173519|ENSG00000128581.15_2|IFT22|chr7|-|100962236|100962344|100961404|100961494|100964951|100965078	0.0594970977196242	0.558967621382827	8.97070252319679e-16
173525|ENSG00000161551.14_1|ZNF577|chr19|-|52364156|52364231|52359054|52359220|52380534|52380630	0.0219560306187773	0.944352778672839	7.84685848646341e-07
173549|ENSG00000258210.1_3|RP11-478C19.2|chr12|-|110826316|110826428|110825267|110825697|110832905|110833025	0.0539128347577905	0.854433289736572	1.11121242598708e-32
173669|ENSG00000104325.6_3|DECR1|chr8|+|91017675|91018073|91013704|91013789|91031136|91031194	0.953664913737044	0.317724231306675	3.46106432547972e-06
173680|ENSG00000104325.6_3|DECR1|chr8|+|91029351|91029554|91013632|91013789|91031136|91031194	0.0593540615498874	0.150176714929518	1.2960438689791e-64
173687|ENSG00000104325.6_3|DECR1|chr8|+|91029430|91029554|91013673|91013789|91031136|91031194	0.0378646242624548	0.184248615257376	2.19441311037286e-62
173690|ENSG00000104325.6_3|DECR1|chr8|+|91029529|91029554|91013690|91013789|91031136|91031194	0.0196392474544168	0.661331463750001	7.03006245903917e-53
173863|ENSG00000115839.17_2|RAB3GAP1|chr2|+|135925262|135925283|135922163|135922266|135926114|135927559	0.0127886234056156	0.637437714666505	2.67979223168846e-211
173872|ENSG00000134452.19_2|FBXO18|chr10|+|5944982|5945138|5932165|5932309|5947999|5948584	0.999173434288346	0.547913987112493	7.18733142413213e-06
173927|ENSG00000133641.17_2|C12orf29|chr12|+|88429818|88429850|88429314|88429515|88433924|88434042	0.691492818809922	0.400809245187328	0.018067110886809
173930|ENSG00000133641.17_2|C12orf29|chr12|+|88433924|88434042|88429222|88429515|88436601|88436697	0.456695974449347	0.576655071170311	3.59017430199618e-40
174023|ENSG00000114030.12_2|KPNA1|chr3|-|122176572|122176695|122172716|122172848|122180070|122180165	0.0355481732044438	0.925105868709848	5.69595692440045e-126
174053|ENSG00000124067.16_3|SLC12A4|chr16|-|67984556|67984614|67984221|67984396|67985042|67985207	0.298021217632915	0.363079148653444	3.1071458094227e-05
174080|ENSG00000124067.16_3|SLC12A4|chr16|-|67996146|67997462|67995477|67995609|68002341|68002557	0.889244490107786	0.0256193348484822	0.000411259264255289
174081|ENSG00000124067.16_3|SLC12A4|chr16|-|67997367|67997462|67986086|67986328|68002341|68002372	0.605005409315359	0.398882248746571	0.161145725289077
174086|ENSG00000224078.13_3|SNHG14|chr15|+|25243512|25243633|25226921|25227584|25244116|25244225	0.339559877492961	0.0403278869274398	1.94033562418836e-117
174145|ENSG00000224078.13_3|SNHG14|chr15|+|25324972|25325226|25324008|25324142|25326237|25326371	0.252087802258144	0.460583319901406	6.70454464088898e-103
174551|ENSG00000224078.13_3|SNHG14|chr15|+|25636742|25636938|25523993|25524031|25663934|25664609	0.354320061386654	0.0454077057966062	5.49561446556917e-31
174586|ENSG00000235098.8_2|ANKRD65|chr1|-|1355431|1355972|1353801|1354929|1356176|1356385	0.0519526124287235	0.282567037378617	2.2907842971931e-166
174641|ENSG00000128641.18_2|MYO1B|chr2|+|192265474|192265561|192265107|192265194|192267357|192267444	0.0140565598887835	0.702812149917441	5.52482522803246e-16
174642|ENSG00000128641.18_2|MYO1B|chr2|+|192265474|192265561|192265107|192265194|192272840|192272915	3.98609063498111e-05	0.486144870191716	9.0096528981568e-25
174643|ENSG00000128641.18_2|MYO1B|chr2|+|192267357|192267444|192265107|192265194|192272840|192272915	0.000347401130999573	0.565685666952739	8.96812843365303e-14
174644|ENSG00000128641.18_2|MYO1B|chr2|+|192267357|192267444|192265474|192265561|192272840|192272915	0.387878599732872	0.125307365021068	0.038485187696308
174699|ENSG00000160145.15_3|KALRN|chr3|+|124356054|124356150|124352695|124352800|124369654|124369785	0.42475634721006	0.926100021309655	7.44212396129868e-26
174742|ENSG00000141279.15_3|NPEPPS|chr17|+|45654446|45654526|45646782|45646860|45656755|45656792	0.711006029735176	0.57721527693111	3.2710847288203e-18
175057|ENSG00000078142.12_3|PIK3C3|chr18|+|39637846|39638015|39629494|39629569|39644703|39644794	0.0954026552793341	0.11271663961444	3.56055446984545e-09
175087|ENSG00000126261.12_3|UBA2|chr19|+|34920997|34921091|34919256|34919475|34921480|34921564	0.0175225097568625	0.859551450787573	1.11268753592206e-19
175089|ENSG00000126261.12_3|UBA2|chr19|+|34921480|34921564|34919267|34919475|34922765|34922836	0.930027105683443	0.132088955589	7.50883751634068e-47
175091|ENSG00000126261.12_3|UBA2|chr19|+|34921480|34921564|34919267|34919475|34925772|34925873	0.201438705355242	0.0596820910081791	4.30571389274210e-09
175104|ENSG00000126261.12_3|UBA2|chr19|+|34924252|34924317|34919256|34919475|34925772|34925873	0.292754677142175	0.115448020673912	2.47971188570105e-09
175294|ENSG00000071994.10_3|PDCD2|chr6|-|170889089|170889193|170887944|170888058|170892144|170892276	0.0126048674912141	0.130995534113103	3.51281912628047e-16
175309|ENSG00000144560.14_3|VGLL4|chr3|-|11712735|11712868|11643306|11643496|11744444|11744521	0.158580190400633	0.494654726730896	0.000623554152483967
175425|ENSG00000160087.20_3|UBE2J2|chr1|-|1203112|1203372|1198725|1198766|1209045|1209195	0.504452887467921	0.402388858099003	0.00660370623649234
175433|ENSG00000160087.20_3|UBE2J2|chr1|-|1203241|1203372|1198232|1198766|1209045|1209213	0.447672314244118	0.110429063248592	0.00230709575616468
175482|ENSG00000110046.12_2|ATG2A|chr11|-|64671061|64671132|64670759|64670836|64673034|64673127	0.00642862236608348	0.648292838397626	3.53124510089614e-86
175539|ENSG00000242802.6_2|AP5Z1|chr7|+|4821198|4821385|4820805|4820943|4822946|4823091	0.0384633019718706	0.825964900120682	2.34634735581156e-12
175643|ENSG00000080503.22_3|SMARCA2|chr9|+|2170418|2170472|2161685|2161903|2181570|2181676	0.979227964840823	0.731250587591206	1.96937896886268e-08
175769|ENSG00000118096.7_2|IFT46|chr11|-|118428452|118428605|118427620|118427760|118430499|118430579	0.0434956214774152	0.341455507823129	3.34324441024677e-25
175800|ENSG00000105204.13_3|DYRK1B|chr19|-|40317591|40317627|40317311|40317507|40317924|40318065	0.0418197012513502	0.437717150509801	1.1013847020688e-48
175895|ENSG00000178971.13_2|CTC1|chr17|-|8132044|8132210|8131820|8131947|8132619|8132764	0.164953247891199	0.396610471669237	0.114843552131246
175896|ENSG00000178971.13_2|CTC1|chr17|-|8132459|8132524|8131820|8131947|8132619|8132764	0.32507756239111	0.582453285466759	0.442003110668273
175897|ENSG00000178971.13_2|CTC1|chr17|-|8132459|8132524|8132044|8132210|8132619|8132764	0.259492116726014	0.0755895726241818	0.0553821253684546
175901|ENSG00000178971.13_2|CTC1|chr17|-|8134593|8134787|8133880|8133969|8135043|8135133	0.496506039754624	0.510665113631729	4.98542354172072e-07
175912|ENSG00000178971.13_2|CTC1|chr17|-|8139148|8139277|8138370|8138603|8139375|8139660	0.0612901870348127	0.919064891464403	2.83343444621261e-08
175961|ENSG00000107798.17_3|LIPA|chr10|-|91097951|91098045|91095092|91095291|91102248|91102416	0.259677470561017	0.280164118927844	0.00128856359263428
175992|ENSG00000174695.9_2|TMEM167A|chr5|-|82360826|82360936|82357695|82357730|82373139|82373315	0.846597285709082	0.616388555307901	0.0212848595341768
176003|ENSG00000133114.17_2|GPALPP1|chr13|+|45603373|45606242|45601919|45602138|45607370|45607737	0.0749974348774118	0.668034431502602	1.45581129028182e-12
176066|ENSG00000016402.13_2|IL20RA|chr6|-|137332410|137332589|137330024|137330629|137338104|137338240	0.610907457609764	0.363079516540607	2.45898661220213e-06
176078|ENSG00000006530.15_2|AGK|chr7|+|141292945|141292985|141255252|141255367|141296361|141296441	0.341774382316939	0.621743387264065	6.97681471156795e-11
176108|ENSG00000114388.12_2|NPRL2|chr3|-|50385554|50385672|50385189|50385332|50385957|50385994	0.259978802794512	0.626066656095544	7.12092494281515e-99
176112|ENSG00000114388.12_2|NPRL2|chr3|-|50385747|50385841|50385189|50385332|50385957|50385994	0.386061821557376	0.686179748772947	6.62485880129625e-85
176178|ENSG00000114388.12_2|NPRL2|chr3|-|50387095|50387259|50386816|50386925|50387361|50387453	0.65235981087036	0.783045451706027	1.03385668918407e-05
176290|ENSG00000115310.17_3|RTN4|chr2|-|55252221|55254621|55214626|55214834|55255299|55255356	0.123122071309519	0.376239176709575	8.94978418459003e-151
176291|ENSG00000115310.17_3|RTN4|chr2|-|55252221|55254621|55214626|55214834|55276880|55277680	0.0013460909186935	0.812896411371336	1.54438228095216e-174
176293|ENSG00000115310.17_3|RTN4|chr2|-|55255299|55255356|55214626|55214834|55276880|55277680	0.00849234004814862	0.94165428154635	1.22600073577144e-95
176297|ENSG00000014138.8_3|POLA2|chr11|+|65034052|65034177|65029232|65029842|65034947|65035039	0.757157508280469	0.0352339907532973	0.00799850291654167
176350|ENSG00000109458.8_3|GAB1|chr4|+|144378832|144378922|144361231|144361535|144380537|144380582	0.0224792581986602	0.88642405637846	1.59717609849563e-10
176437|ENSG00000074755.14_3|ZZEF1|chr17|-|3959509|3959639|3957350|3957489|3961287|3961449	0.404393285157493	0.069644890737486	5.53864818293569e-18
176456|ENSG00000074755.14_3|ZZEF1|chr17|-|3974632|3974740|3974072|3974218|3975901|3976050	0.186635631647516	0.436921471245688	3.7900208091018e-05
176523|ENSG00000254788.7_3|CKLF-CMTM1|chr16|+|66592092|66592251|66586581|66586696|66611006|66611105	0.162646118022668	0.189397832452149	3.16623804704011e-34
176525|ENSG00000254788.7_3|CKLF-CMTM1|chr16|+|66597024|66597120|66586551|66586696|66611006|66611105	0.481368118229023	0.357488658854188	1.75041614637412e-32
176655|ENSG00000166387.11_3|PPFIBP2|chr11|+|7618790|7618904|7614362|7614455|7631521|7631547	0.270524338505926	0.251197258057212	5.34831627879464e-07
176678|ENSG00000166387.11_3|PPFIBP2|chr11|+|7662263|7662296|7660962|7661101|7662709|7662851	0.263074976955225	0.848610822457642	2.28074593590938e-63
176679|ENSG00000166387.11_3|PPFIBP2|chr11|+|7662263|7662314|7660962|7661101|7662709|7662851	0.0850604091308433	0.8224797385668	2.9397093516122e-47
176803|ENSG00000108239.8_2|TBC1D12|chr10|+|96281711|96281840|96271339|96271411|96290958|96291217	0.139789512090964	0.757603413859542	0.39826648041029
176805|ENSG00000108239.8_2|TBC1D12|chr10|+|96282100|96282210|96271339|96271411|96290958|96291217	0.0679678999366047	0.743451479006719	0.425153526281592
176827|ENSG00000204568.11_2|MRPS18B|chr6|+|30590608|30590675|30587269|30587766|30592659|30592719	0.212984963284126	0.783013594082103	3.04784909656788e-12
176922|ENSG00000076201.14_2|PTPN23|chr3|+|47446141|47446269|47437632|47437707|47446494|47446571	0.108133049084022	0.242691777261248	6.24980843505394e-35
176976|ENSG00000132388.12_2|UBE2G1|chr17|-|4200011|4200109|4192524|4192703|4210315|4210418	0.732018552127644	0.0524408782464363	0.000153527014732773
176987|ENSG00000132388.12_2|UBE2G1|chr17|-|4235068|4235183|4210315|4210418|4269565|4269923	0.0171686192556646	0.187839409829401	2.20615880268163e-25
177369|ENSG00000156858.11_2|PRR14|chr16|+|30665949|30666535|30665429|30665660|30666671|30666741	0.253535609002904	0.444468978859221	2.41016316482943e-64
177524|ENSG00000170525.19_3|PFKFB3|chr10|+|6270158|6270181|6268154|6268328|6274857|6274922	0.0167778118048638	0.434743397201487	1.41749606016705e-202
177527|ENSG00000170525.19_3|PFKFB3|chr10|+|6273225|6273277|6268154|6268328|6274857|6274915	0.01438938847208	0.360465080930644	3.72728465574803e-152
177545|ENSG00000160408.14_3|ST6GALNAC6|chr9|-|130660104|130660289|130658520|130658611|130661781|130661814	0.552159295433002	0.0230888335477709	1.45730816533262e-07
177546|ENSG00000160408.14_3|ST6GALNAC6|chr9|-|130660104|130660289|130658520|130658611|130667485|130667687	0.190748840456413	0.79401316484207	0.0369898162116431
177548|ENSG00000160408.14_3|ST6GALNAC6|chr9|-|130660234|130660289|130658520|130658611|130661781|130661853	0.613183972585473	0.012641646217822	0.000117007492501115
177557|ENSG00000105357.15_3|MYH14|chr19|+|50727410|50727434|50726503|50726606|50728841|50728934	0.255460115404613	0.0183934648448476	1.80598748746447e-209
177576|ENSG00000105357.15_3|MYH14|chr19|+|50758476|50758575|50755895|50756010|50760555|50760743	0.0270141695241705	0.829128641913012	2.36341770610282e-266
177736|ENSG00000153015.15_3|CWC27|chr5|+|64272961|64273065|64267529|64267639|64313985|64314418	0.732531514530559	0.88120630150964	9.82756277796002e-21
177852|ENSG00000128512.15|DOCK4|chr7|-|111375109|111375223|111372281|111372343|111376972|111377045	0.110573254295176	0.603567284514071	5.31051852374412e-154
177902|ENSG00000128512.15|DOCK4|chr7|-|111424152|111424179|111423912|111424008|111428717|111428803	0.00260360281464235	0.342937016100306	2.33940874986764e-218
177990|ENSG00000091409.14_3|ITGA6|chr2|+|173366499|173366629|173362702|173362828|173368818|173369262	0.861455614638843	0.233931655873896	7.06183661017405e-07
178062|ENSG00000105671.11_2|DDX49|chr19|+|19031642|19031718|19031388|19031512|19032471|19032557	0.96873543157149	0.812720421810966	1.40279492284341e-11
178067|ENSG00000105671.11_2|DDX49|chr19|+|19032471|19032557|19031388|19031512|19032651|19032773	0.32484724677811	0.0593023535574498	9.65860727021452e-48
178207|ENSG00000122550.17_3|KLHL7|chr7|+|23157452|23157583|23145376|23145765|23163395|23163498	0.625279356681725	0.556110693644992	0.00521659535571384
178239|ENSG00000072110.13_3|ACTN1|chr14|-|69345174|69345240|69343798|69343957|69345705|69345786	0.0194166161280971	0.513167451302836	2.0320279293255e-158
178242|ENSG00000072110.13_3|ACTN1|chr14|-|69345705|69345786|69345174|69345240|69346678|69346825	0.739803604610635	0.755181633409431	1.74674572773845e-25
178245|ENSG00000072110.13_3|ACTN1|chr14|-|69349589|69349772|69349174|69349309|69350884|69351025	0.268584027003838	0.0528536993138908	4.6456503668208e-87
178292|ENSG00000244187.7_3|TMEM141|chr9|+|139686077|139686229|139685819|139685876|139686398|139686482	0.524023024724081	0.769506986675059	1.96576898259832e-52
178293|ENSG00000244187.7_3|TMEM141|chr9|+|139686077|139686229|139685819|139685876|139686702|139686810	0.83214665606962	0.245207982134203	0.501784177484078
178294|ENSG00000244187.7_3|TMEM141|chr9|+|139686162|139686229|139685806|139685876|139686398|139686482	0.424510288549383	0.945930210768615	6.78872945321001e-39
178459|ENSG00000085760.14_2|MTIF2|chr2|-|55481176|55481337|55479612|55479789|55481789|55481961	0.528519147334272	0.759349608318942	0.00262867931356455
178466|ENSG00000085760.14_2|MTIF2|chr2|-|55493516|55493654|55490776|55491001|55494704|55494771	0.279397888994945	0.0544517636374817	5.79136409883627e-08
178480|ENSG00000228903.7_3|RASA4CP|chr7|-|44076270|44076408|44073774|44073910|44078405|44078575	0.0580670828625156	0.933583535487409	2.179907891544e-06
178580|ENSG00000142186.16_3|SCYL1|chr11|+|65305740|65305795|65305437|65305653|65305912|65306146	0.564222646345453	0.177473894430766	3.12152182615469e-63
178673|ENSG00000056097.15_2|ZFR|chr5|-|32380180|32380278|32379220|32379316|32385613|32385755	0.688022814957596	0.438003042790257	1.58736717254249e-14
178756|ENSG00000049541.10_3|RFC2|chr7|-|73660991|73661093|73657475|73657576|73663341|73663448	0.690383694085299	0.331640211594952	7.83987764807483e-09
178757|ENSG00000049541.10_3|RFC2|chr7|-|73660991|73661093|73657475|73657576|73664068|73664110	0.441659453033416	0.0692804372347859	2.46217393120282e-20
178764|ENSG00000049541.10_3|RFC2|chr7|-|73663341|73663448|73657475|73657576|73664068|73664110	0.227330655020112	0.15525081387046	5.26225516971934e-18
178766|ENSG00000049541.10_3|RFC2|chr7|-|73663341|73663448|73660991|73661093|73664068|73664110	0.466510367646924	0.951723883349835	7.02598708234161e-09
178771|ENSG00000049541.10_3|RFC2|chr7|-|73663341|73663550|73660991|73661093|73664068|73664110	0.456537135506196	0.959321313745504	5.161750912196e-09
178853|ENSG00000185513.14_3|L3MBTL1|chr20|+|42159437|42159529|42158923|42159059|42161412|42161564	0.319634771755651	0.909349781046988	8.95717888904332e-20
179024|ENSG00000204257.14_3|HLA-DMA|chr6|-|32918295|32918580|32917387|32917666|32920725|32920885	0.864171294583974	0.189972113271584	8.154475320947e-12
179082|ENSG00000137522.17_3|RNF121|chr11|+|71668272|71668310|71639746|71640170|71671795|71671937	0.809831171833751	0.920034969097495	0.410831039663461
179090|ENSG00000137522.17_3|RNF121|chr11|+|71673197|71673335|71671795|71671937|71693806|71693961	0.6843844449206	0.249056707627081	0.00591757499277584
179100|ENSG00000137522.17_3|RNF121|chr11|+|71693806|71693961|71671795|71671937|71701642|71701763	0.874655005897798	0.103980054745839	0.373412977572175
179112|ENSG00000137522.17_3|RNF121|chr11|+|71698049|71698157|71671795|71671937|71701642|71701709	0.936034720625105	0.139022659239074	0.430072029076284
179131|ENSG00000116698.21_3|SMG7|chr1|+|183471387|183471526|183441612|183441784|183481971|183482003	0.676760495290861	0.569136073835213	0.8079693119494
179135|ENSG00000116698.21_3|SMG7|chr1|+|183481971|183482003|183441350|183441784|183485008|183485029	0.112239994371428	0.93347104374327	0.030940648878486
179144|ENSG00000116698.21_3|SMG7|chr1|+|183496760|183496866|183495730|183495902|183497090|183497162	0.274524103877986	0.598939723846114	4.21313577798779e-10
179155|ENSG00000116698.21_3|SMG7|chr1|+|183516237|183516387|183514064|183514447|183518342|183518423	0.333002140379448	0.27020238867496	1.08184013123714e-20
179158|ENSG00000116698.21_3|SMG7|chr1|+|183516237|183516387|183515100|183515472|183518342|183518423	5.43980136779205e-05	0.426387897102966	8.82662420730653e-259
179174|ENSG00000188938.15_3|FAM120AOS|chr9|-|96210650|96210771|96209186|96209979|96212760|96212869	0.521577680127916	0.0478036541240172	6.4323862635665e-89
179177|ENSG00000081154.11_2|PCNP|chr3|+|101298432|101298848|101293029|101293123|101304280|101304355	0.799387797123895	0.428807730728955	3.95382557847696e-85
179178|ENSG00000081154.11_2|PCNP|chr3|+|101298432|101298848|101293029|101293123|101309058|101309114	0.176995145082459	0.690235865808127	3.45508716577943e-10
179180|ENSG00000081154.11_2|PCNP|chr3|+|101298633|101298848|101292938|101293123|101304280|101304355	0.762577198620423	0.317792799444694	1.80505603265821e-83
179181|ENSG00000081154.11_2|PCNP|chr3|+|101298633|101298848|101292938|101293123|101309058|101309114	0.0735775970972101	0.582313688482403	1.93627852286897e-08
179185|ENSG00000081154.11_2|PCNP|chr3|+|101298685|101298848|101293033|101293123|101304280|101304355	0.796941156478398	0.531456952469715	2.14899636683544e-61
179186|ENSG00000081154.11_2|PCNP|chr3|+|101298685|101298848|101293033|101293123|101309058|101309114	0.136506328331729	0.774090709066627	3.14015109633378e-12
179210|ENSG00000149809.14_3|TM7SF2|chr11|+|64880282|64880337|64879742|64880183|64880691|64880886	0.189787897553823	0.0223950275944599	1.84366457555881e-18
179214|ENSG00000149809.14_3|TM7SF2|chr11|+|64880282|64880366|64879986|64880183|64880691|64880886	0.390648322570983	0.00998714024644252	1.18311756436307e-08
179240|ENSG00000149809.14_3|TM7SF2|chr11|+|64882785|64882866|64882384|64882553|64882947|64882986	0.0915106818978167	0.289857816901383	4.95236170095953e-54
179381|ENSG00000185989.10_3|RASA3|chr13|-|114806475|114806570|114795286|114795363|114817526|114817630	0.271829621786029	0.520143641073037	7.91987871541422e-06
179399|ENSG00000088970.15_2|KIZ|chr20|+|21117030|21117193|21112737|21112800|21126205|21126295	0.406844838610856	0.650923002984091	4.91557408633907e-23
179400|ENSG00000088970.15_2|KIZ|chr20|+|21117030|21117193|21112737|21112800|21142511|21143148	0.761334711335845	0.817364735243469	0.00013694516687976
179404|ENSG00000088970.15_2|KIZ|chr20|+|21126205|21126295|21112737|21112800|21142511|21143148	0.704745354911695	0.816341860709689	0.00090244575963159
179483|ENSG00000163818.16_3|LZTFL1|chr3|-|45879418|45879539|45877081|45877276|45883480|45883608	0.568346639138381	0.348525689007388	1.05544724236849e-12
179485|ENSG00000163818.16_3|LZTFL1|chr3|-|45879418|45879543|45875729|45877276|45883480|45883628	0.510432025627101	0.484794207374825	1.29559264595474e-15
179566|ENSG00000144597.13_2|EAF1|chr3|+|15473593|15473730|15471419|15471514|15475854|15476045	0.507070215270888	0.520857454156862	0.000110573271281816
179672|ENSG00000136715.17_3|SAP130|chr2|-|128735558|128735663|128712559|128712918|128744358|128744533	0.639798377204336	0.552281514953927	3.25580746876703e-06
179709|ENSG00000152348.15_3|ATG10|chr5|+|81272011|81272146|81267869|81268125|81283377|81283497	0.200456623173159	0.0977516847323623	0.620593495462063
179724|ENSG00000152348.15_3|ATG10|chr5|+|81548380|81548478|81474308|81474406|81571963|81572116	0.311830873076778	0.0213309331331147	0.0436253725974264
179788|ENSG00000011132.11_3|APBA3|chr19|-|3759558|3759598|3754192|3754338|3759686|3760299	0.887229303978104	0.167334815571702	1.49325968551692e-55
179809|ENSG00000101443.17_2|WFDC2|chr20|+|44099792|44099921|44099028|44099172|44108581|44108734	0.254566331469943	0.57641912544587	3.50623900244126e-39
179810|ENSG00000198598.6_2|MMP17|chr12|+|132322739|132322872|132312937|132313198|132323156|132323286	0.395441321771109	0.238996808983307	3.58538264007137e-68
179842|ENSG00000197006.13_3|METTL9|chr16|+|21623965|21624156|21610796|21611219|21629185|21629330	0.356191031583516	0.0205687687841462	9.88581073814832e-43
179933|ENSG00000149476.15_3|TKFC|chr11|+|61103311|61103409|61101020|61102203|61105412|61105555	0.395093153144058	0.889456328184375	0.00331494197485287
179934|ENSG00000149476.15_3|TKFC|chr11|+|61103675|61103843|61102091|61102203|61105412|61105507	0.802487425983043	0.690486298475715	0.684908130804938
179936|ENSG00000149476.15_3|TKFC|chr11|+|61103675|61103862|61102091|61102203|61105412|61105602	0.969759715993919	0.844405921430116	0.538391562326121
180065|ENSG00000156042.17_3|CFAP70|chr10|-|75032685|75032775|75016126|75016174|75034190|75034308	0.519840516561368	0.440631673456423	0.219481587153493
180067|ENSG00000156042.17_3|CFAP70|chr10|-|75032685|75032775|75029371|75029473|75034190|75034308	0.633110439686141	0.785520161373635	9.58943168437356e-12
180099|ENSG00000156042.17_3|CFAP70|chr10|-|75036997|75037119|75035203|75035356|75037936|75038095	0.103263027096288	0.249236489633012	5.46104389038455e-09
180115|ENSG00000156042.17_3|CFAP70|chr10|-|75037936|75038095|75035203|75035356|75050983|75051202	0.153456044032218	0.890046347999219	1.92271636148619e-05
180182|ENSG00000102893.15_3|PHKB|chr16|+|47497792|47497904|47495205|47495337|47531309|47531399	0.119333868418324	0.679569479365084	1.9198748329614e-92
180184|ENSG00000102893.15_3|PHKB|chr16|+|47497809|47497904|47495033|47495337|47531309|47531399	0.16088291902731	0.949694600247959	9.10641424956382e-92
180254|ENSG00000159885.13_3|ZNF222|chr19|+|44531549|44531642|44531174|44531301|44535969|44537265	0.508498462269593	0.734836446266622	1.17832533567419e-06
180265|ENSG00000185246.17_3|PRPF39|chr14|+|45565626|45565961|45565305|45565431|45566089|45566208	0.684319901640013	0.145665123584761	6.98415198050198e-06
180281|ENSG00000185246.17_3|PRPF39|chr14|+|45579096|45579196|45578818|45578983|45579296|45579379	0.625165364658056	0.683052652229524	6.39399308247677e-18
180457|ENSG00000153157.12_3|SYCP2L|chr6|+|10959016|10959108|10956368|10956475|10961537|10961637	0.720154656581852	0.128407493394908	0.074570222419102
180535|ENSG00000182718.16_3|ANXA2|chr15|-|60689456|60689537|60678226|60678285|60690141|60690163	0.820321668837291	0.0521882429239951	0.0282446314247859
180547|ENSG00000127586.16_2|CHTF18|chr16|+|841850|841948|841160|841370|842223|842347	0.181157460107755	0.770181382345219	3.88394101988305e-06
180599|ENSG00000164109.13_2|MAD2L1|chr4|-|120983129|120983250|120982028|120982132|120986826|120986973	0.340407222411911	0.356860338220777	6.83304148985623e-55
180612|ENSG00000122557.9_3|HERPUD2|chr7|-|35709824|35709938|35707043|35707198|35733793|35734176	0.228168727040734	0.696638555160011	1.16134706996281e-09
180613|ENSG00000122557.9_3|HERPUD2|chr7|-|35712810|35712888|35707043|35707198|35733793|35734237	0.28287306475363	0.541617265606749	4.97946248720694e-09
180646|ENSG00000198700.9_2|IPO9|chr1|+|201804081|201804192|201798276|201798500|201816406|201816468	0.88072749814232	0.504726718662499	8.98497091144966e-07
180762|ENSG00000090487.10_2|SPG21|chr15|-|65275844|65275931|65273201|65273363|65282002|65282153	0.336043746902641	0.877945005447028	0.0315174449757211
180811|ENSG00000134077.15_3|THUMPD3|chr3|+|9419502|9419572|9416199|9416330|9424882|9424993	0.319058138059585	0.201188735361578	1.60136476077094e-13
180813|ENSG00000134077.15_3|THUMPD3|chr3|+|9422186|9422302|9416199|9416330|9424882|9424993	0.332421625326212	0.262276055057593	6.7445364673714e-15
180867|ENSG00000048342.15_2|CC2D2A|chr4|+|15474845|15474879|15471526|15471681|15477538|15477595	0.996191279116892	0.0297639731131562	0.0413205031037197
180869|ENSG00000048342.15_2|CC2D2A|chr4|+|15480842|15480952|15480346|15480430|15482327|15482451	0.685557156057775	0.989384827910694	2.47307593121324e-07
180870|ENSG00000048342.15_2|CC2D2A|chr4|+|15480846|15480952|15480346|15480430|15482327|15482451	0.603286407906421	0.977567567336124	9.9513165907607e-06
180902|ENSG00000048342.15_2|CC2D2A|chr4|+|15597766|15597830|15591167|15591302|15599029|15599088	0.472370053239954	0.903026553429637	3.00254250752075e-09
180936|ENSG00000181027.10_3|FKRP|chr19|+|47251771|47251878|47251283|47251345|47258668|47259025	0.0888679488591833	0.847875112287231	0.000215757678261941
180938|ENSG00000181027.10_3|FKRP|chr19|+|47251771|47251922|47250915|47251345|47258668|47258720	0.219529826225365	0.802780769041254	0.000232100113456962
